学时,学分,课程名,上课教师,选课人数,上课班级,已排时间地点,课程容量,结课周次,结课星期,上课年级,上课专业,开课周次,开课星期,是否校公选课,课程号,课序号,开课单位,教师号,学校校区,校公选课类别,教室类型,选课课号,课程类别,调课结果,本研标志,课程性质,上课座位数
48,3,线性代数B,吴惠彬,,"03072402,03072408,03072409,03072411","4-15周 星期一 8-9节 文萃楼G125,4-15周 星期三 8-9节 文萃楼G125",130,15,星期三,2024级,智能制造与智能车辆精英班,4,1,否,100172002,05,数学与统计学院,6120101930,良乡校区,,,20242025110017200205,公共基础课程,,本科生,必修,164
48,3,线性代数B,康文,,"10062301,43222305,44222301,44222302,44222303","4-15周 星期二 6-7节 文萃楼M134,4-15周 星期四 6-7节 文萃楼M134",120,15,星期四,2023级,"化学类-化学菁英班（徐特立英才班）, 会计学（中外合作办学）, 经济学",4,2,否,100172002,06,数学与统计学院,6120220006,良乡校区,,,20242025110017200206,公共基础课程,,本科生,必修,149
48,3,线性代数B,张艳霞,,"03152401,03912401,07912401,62022408","4-15周 星期一 8-9节 文萃楼B140,4-15周 星期三 8-9节 文萃楼B140",130,15,星期三,2024级,"机械工程（全英文教学专业）, 智能无人系统技术（强基车辆班）, 宇航与机电类, 数据科学与大数据技术（全英文教学专业）",4,1,否,100172002,07,数学与统计学院,6120103795,良乡校区,,,20242025110017200207,公共基础课程,,本科生,必修,160
48,3,线性代数B,闫桂峰,,"03072401,63012404,63012413,63012414","4-15周 星期一 6-7节 文萃楼M125,4-15周 星期三 6-7节 文萃楼M125",130,15,星期三,2024级,"信息科学技术, 智能制造与智能车辆精英班",4,1,否,100172002,08,数学与统计学院,6120101617,良乡校区,,,20242025110017200208,公共基础课程,,本科生,必修,134
48,3,线性代数B,康文,,"18312402,23122401,30672401,63012412,63012415","4-15周 星期二 8-9节 理教楼405,4-15周 星期四 8-9节 理教楼405",141,15,星期四,2024级,"法学-人工智能, 应用物理学（强基班）, 信息科学技术, 李泽湘双创特色班",4,2,否,100172002,09,数学与统计学院,6120220006,良乡校区,,,20242025110017200209,公共基础课程,,本科生,必修,157
48,3,线性代数B,熊黎明,,"62022401,62022406,62022410,63012408","4-15周 星期一 6-7节 文萃楼G130,4-15周 星期三 8-9节 文萃楼G130",126,15,星期三,2024级,"信息科学技术, 宇航与机电类",4,1,否,100172002,10,数学与统计学院,6120103376,良乡校区,,,20242025110017200210,公共基础课程,,本科生,必修,148
48,3,线性代数B,闫桂峰,,"03072406,03072412,03072413,63012405","4-15周 星期一 8-9节 文萃楼G126,4-15周 星期三 8-9节 文萃楼G126",120,15,星期三,2024级,"信息科学技术, 智能制造与智能车辆精英班",4,1,否,100172002,11,数学与统计学院,6120101617,良乡校区,,,20242025110017200211,公共基础课程,,本科生,必修,156
48,3,线性代数B,张彰,,"03072404,10322302,21022301,21022304,43222301,43222303","4-15周 星期一 1-2节 理教楼306,4-15周 星期三 1-2节 理教楼306",125,15,星期三,"2023级, 2024级","化学（强基班）, 经济管理试验班, 会计学（中外合作办学）, 智能制造与智能车辆精英班",4,1,否,100172002,12,数学与统计学院,6120200112,良乡校区,,,20242025110017200212,公共基础课程,,本科生,必修,157
48,3,线性代数B,熊黎明,,"62022403,62022405,62022409,63012407","4-15周 星期一 8-9节 文萃楼G130,4-15周 星期三 6-7节 文萃楼G130",126,15,星期三,2024级,"信息科学技术, 宇航与机电类",4,1,否,100172002,13,数学与统计学院,6120103376,良乡校区,,,20242025110017200213,公共基础课程,,本科生,必修,148
48,3,线性代数B,张彰,,"10322301,21022302,21022303,43022301,43122301,43142301,43222302,43222304,44222301","4-15周 星期一 6-7节 文萃楼B228,4-15周 星期三 6-7节 文萃楼B228",120,15,星期三,2023级,"化学（强基班）, 经济管理试验班, 人工智能-工商管理（徐特立英才班）, 会计学（中外合作办学）, 信息管理与信息系统（徐特立英才班）, 国际经济与贸易（全英文教学专业）, 人工智能-工商管理",4,1,否,100172002,14,数学与统计学院,6120200112,良乡校区,,,20242025110017200214,公共基础课程,,本科生,必修,134
48,3,线性代数B,石靖,,"03072403,03072414,63012402,63012409,63012420","4-15周 星期二 6-7节 理教楼405,4-15周 星期四 6-7节 理教楼405",122,15,星期四,2024级,"信息科学技术, 智能制造与智能车辆精英班",4,2,否,100172002,15,数学与统计学院,6120120125,良乡校区,,,20242025110017200215,公共基础课程,,本科生,必修,157
48,3,概率与数理统计,房永飞,,"05032303,23122301,40012301,40022301,40032301,40042301","4-15周 星期一 6-7节 文萃楼G126,4-15周 星期四 6-7节 文萃楼G126",128,15,星期四,2023级,"能源与动力工程（中外合作办学）, 法学-人工智能, 航空航天工程(中外合作办学), 自动化(中外合作办学), 光电信息科学与工程（中外合作办学）, 电子信息工程（徐特立英才班）",4,4,否,100172003,01,数学与统计学院,6120103544,良乡校区,,,20242025110017200301,公共基础课程,,本科生,必修,156
48,3,概率与数理统计,张让让,,"03102301,03222303,09022304,09022305,09022307","4-15周 星期一 3-4节 文萃楼H130,4-15周 星期三 3-4节 文萃楼H130",130,15,星期三,2023级,"能源与动力工程, 材料类, 智能动力与新能源班",4,1,否,100172003,02,数学与统计学院,6120192062,良乡校区,,,20242025110017200302,公共基础课程,,本科生,必修,148
48,3,概率与数理统计,王军民,,"09022301,09022302,09022303,09022306,09052201,09062301","4-15周 星期一 1-2节 文萃楼G126,4-15周 星期三 1-2节 文萃楼G126",130,15,星期三,2023级,"材料类, 材料科学与工程（徐特立英才班）, 物质科学与新材料班",4,1,否,100172003,03,数学与统计学院,6120101937,良乡校区,,,20242025110017200303,大类基础,,本科生,必修,156
48,3,概率与数理统计,张博侃,,"43222301,43222302,43222303,43222304,43222305","4-15周 星期一 3-4节 综教A101,4-15周 星期三 3-4节 综教A101",130,15,星期三,2023级,会计学（中外合作办学）,4,1,否,100172003,04,数学与统计学院,6120103104,良乡校区,,,20242025110017200304,公共基础课程,,本科生,必修,150
48,3,概率与数理统计,房永飞,,"21022301,21022302,21022303,21022304,21032301,43022301,43122301,43142301","4-15周 星期二 6-7节 文萃楼G130,4-15周 星期五 6-7节 文萃楼G130",130,15,星期五,2023级,"经济管理试验班, 人工智能-工商管理（徐特立英才班）, 信息管理与信息系统（徐特立英才班）, 人工智能-工商管理, 经济管理实验班（留学生）",4,2,否,100172003,05,数学与统计学院,6120103544,良乡校区,,,20242025110017200305,公共基础课程,,本科生,必修,148
48,3,概率与数理统计,赵颖,,"04022302,04022303,04022305,04032301","4-15周 星期一 3-4节 文萃楼M134,4-15周 星期三 3-4节 文萃楼M134",119,15,星期三,2023级,"光电信息与智能感测（类）(徐特立英才班), 光电信息与智能感测（类）",4,1,否,100172003,06,数学与统计学院,6120103828,良乡校区,,,20242025110017200306,公共基础课程,,本科生,必修,149
48,3,概率与数理统计,董岩,,"04022301,04022304,04022306,04022307","4-15周 星期三 3-4节 理教楼307,4-15周 星期五 6-7节 理教楼307",130,15,星期五,2023级,光电信息与智能感测（类）,4,3,否,100172003,07,数学与统计学院,6120103399,良乡校区,,,20242025110017200307,公共基础课程,,本科生,必修,157
48,3,概率与数理统计,王晋娟,,"03112301,03112302,03112303,03112304,03112305","4-15周 星期一 6-7节 理教楼308,4-15周 星期三 6-7节 理教楼308",130,15,星期三,2023级,车辆工程,4,1,否,100172003,08,数学与统计学院,6120220099,良乡校区,,,20242025110017200308,公共基础课程,,本科生,必修,157
48,3,概率与数理统计,范一苇,,"03142301,03232301,03322301,03322302,03322303,03322304,03332301","4-15周 星期一 6-7节 理教楼306,4-15周 星期三 6-7节 理教楼306",130,15,星期三,2023级,"机械工程, 机械工程（留学生）, 能源与动力工程-工商管理, 车辆工程（留学生）",4,1,否,100172003,09,数学与统计学院,6120220158,良乡校区,,,20242025110017200309,公共基础课程,,本科生,必修,157
48,3,概率与数理统计,张让让,,"03082301,03222302,03512302,03522301,03912301","4-15周 星期一 6-7节 文萃楼H130,4-15周 星期三 6-7节 文萃楼H130",130,15,星期三,2023级,"能源与动力工程, 工业工程, 机械工程（全英文教学专业）, 智能制造与智能车辆（徐特立英才班）, 工业工程（留学生）",4,1,否,100172003,10,数学与统计学院,6120192062,良乡校区,,,20242025110017200310,公共基础课程,,本科生,必修,148
48,3,概率与数理统计,王军民,,"03132301,03132302,03512301,03612301","4-15周 星期一 6-7节 文萃楼M134,4-15周 星期三 6-7节 文萃楼M134",130,15,星期三,2023级,"装甲车辆工程, 工业工程, 智能制造工程",4,3,否,100172003,11,数学与统计学院,6120101937,良乡校区,,,20242025110017200311,公共基础课程,,本科生,必修,149
48,3,概率与数理统计,赵颖,,"13012303,13012304,13012305,13012306","4-15周 星期一 6-7节 综教A501,4-15周 星期五 3-4节 综教A501",130,15,星期五,2023级,集成电路与电子类,4,1,否,100172003,12,数学与统计学院,6120103828,良乡校区,,,20242025110017200312,公共基础课程,,本科生,必修,159
48,3,概率与数理统计,王岩华,,"02912301,13012301,13012302,13022301","4-15周 星期一 6-7节 理教楼207,4-15周 星期三 6-7节 理教楼207",130,15,星期三,2023级,"机械电子工程（全英文教学专业）, 集成电路与电子类（徐特立英才班）, 集成电路与电子类",4,1,否,100172003,13,数学与统计学院,6120104285,良乡校区,,,20242025110017200313,公共基础课程,,本科生,必修,157
48,3,概率与数理统计,王岩华,,"07022301,07112303,07112304,07832301,08012301","4-15周 星期一 1-2节 理教楼207,4-15周 星期三 1-2节 理教楼207",130,15,星期三,2023级,"计算机科学与技术, 计算机科学与技术（徐特立英才班）, 数据科学与大数据技术（留学生）, 软件工程",4,1,否,100172003,14,数学与统计学院,6120104285,良乡校区,,,20242025110017200314,公共基础课程,,本科生,必修,157
48,3,概率与数理统计,黄宝胜,,"07112302,07162301,07162302,07822301,07912301","4-15周 星期一 1-2节 理教楼307,4-15周 星期三 1-2节 理教楼307",130,15,星期三,2023级,"计算机科学与技术, 人工智能, 软件工程（留学生）, 数据科学与大数据技术（全英文教学专业）",4,1,否,100172003,15,数学与统计学院,6120103288,良乡校区,,,20242025110017200315,公共基础课程,,本科生,必修,157
48,3,概率与数理统计,李培森,,"07022303,07812301,08012303,08012304","4-15周 星期一 6-7节 理教楼206,4-15周 星期三 6-7节 理教楼206",130,15,星期三,2023级,"计算机科学与技术（徐特立英才班）, 计算机科学与技术（留学生）, 软件工程",4,3,否,100172003,16,数学与统计学院,6120200161,良乡校区,,,20242025110017200316,公共基础课程,,本科生,必修,157
48,3,概率与数理统计,田玉斌,,"07032301,07122301,07152301,07842301,08012302,44222301","4-15周 星期二 8-9节 理教楼307,4-15周 星期四 8-9节 理教楼307",137,15,星期四,2023级,"物联网工程, 数据科学与大数据技术, 计算机科学拔尖班, 国际经济与贸易（全英文教学专业）, 人工智能（留学生）, 软件工程",4,2,否,100172003,17,数学与统计学院,6120101916,良乡校区,,,20242025110017200317,公共基础课程,,本科生,必修,157
48,3,概率与数理统计,张博侃,,"07022302,07112301,07152302,12022301","4-15周 星期一 1-2节 综教A101,4-15周 星期三 1-2节 综教A101",130,15,星期三,2023级,"计算机科学与技术, 网络空间安全类（徐特立英才班）, 计算机科学与技术（徐特立英才班）, 数据科学与大数据技术",4,1,否,100172003,18,数学与统计学院,6120103104,良乡校区,,,20242025110017200318,公共基础课程,,本科生,必修,150
48,3,概率与数理统计,王洁明,,"12012301,12012302,12012303,12012304","4-15周 星期一 6-7节 理教楼406,4-15周 星期三 6-7节 理教楼406",130,15,星期三,2023级,网络空间安全类,4,1,否,100172003,19,数学与统计学院,6120104536,良乡校区,,,20242025110017200319,公共基础课程,,本科生,必修,157
48,3,概率与数理统计,陈建斌,,"05022302,05022307,05032301,05032304","4-15周 星期二 3-4节 理教楼308,4-15周 星期四 3-4节 理教楼308",130,15,星期四,2023级,"电子信息工程（徐特立英才班）, 电子信息实验班",4,2,否,100172003,20,数学与统计学院,6120220230,良乡校区,,,20242025110017200320,公共基础课程,,本科生,必修,157
48,3,概率与数理统计,董岩,,"05022305,05022306,05032302,05032305","4-15周 星期一 3-4节 文萃楼B130,4-15周 星期五 3-4节 文萃楼B130",120,15,星期五,2023级,"电子信息工程（徐特立英才班）, 电子信息实验班",4,1,否,100172003,21,数学与统计学院,6120103399,良乡校区,,,20242025110017200321,公共基础课程,,本科生,必修,134
48,3,概率与数理统计,杨婷,,"05022301,05022303,05022304,05022308","4-15周 星期二 8-9节 理教楼306,4-15周 星期四 6-7节 理教楼306",130,15,星期四,2023级,电子信息实验班,4,2,否,100172003,22,数学与统计学院,6120140036,良乡校区,,,20242025110017200322,公共基础课程,,本科生,必修,157
48,3,概率与数理统计,田玉斌,,"2023级-未来精工技术 2023版培养方案模块B01班,2023级-未来精工技术 2023版培养方案课程模块A01班,41012301,41012302,41022301,41032301","4-15周 星期二 1-2节 理教楼307,4-15周 星期四 1-2节 理教楼307",130,15,星期四,2023级,"生物医学工程（徐特立英才班）, 生物医学工程（医工融合）, 未来精工技术, 生物医学工程",4,2,否,100172003,23,数学与统计学院,6120101916,良乡校区,,,20242025110017200323,公共基础课程,,本科生,必修,157
48,3,概率与数理统计,杨婷,,"01012301,01012302,01012305,01332301","4-15周 星期二 3-4节 文萃楼M125,4-15周 星期四 3-4节 文萃楼M125",120,15,星期四,2023级,"航空航天类, 工程力学（强基班）",4,2,否,100172003,24,数学与统计学院,6120140036,良乡校区,,,20242025110017200324,公共基础课程,,本科生,必修,134
48,3,概率与数理统计,王洁明,,"01012303,01012304,01052201,01062301","4-15周 星期一 3-4节 文萃楼F202,4-15周 星期五 3-4节 文萃楼F202",100,15,星期五,"2022级, 2023级","航空航天类, 工程科学实验班（徐特立英才班）, 航空宇航与智能飞行器技术（徐特立英才班）",4,1,否,100172003,25,数学与统计学院,6120104536,良乡校区,,,20242025110017200325,公共基础课程,,本科生,必修,119
48,3,概率与数理统计,李培森,,"06112303,06112304,06112305,06912301","4-15周 星期一 8-9节 理教楼206,4-15周 星期三 8-9节 理教楼206",130,15,星期三,2023级,"自动化, 自动化（全英文教学专业）",4,3,否,100172003,26,数学与统计学院,6120200161,良乡校区,,,20242025110017200326,公共基础课程,,本科生,必修,157
48,3,概率与数理统计,张博侃,,"06112301,06112302,06312301,06722301,06722302","4-15周 星期一 6-7节 综教A101,4-15周 星期三 6-7节 综教A101",130,15,星期三,2023级,"自动化, 电气工程及其自动化（卓越班）, 机器人工程",4,1,否,100172003,27,数学与统计学院,6120103104,良乡校区,,,20242025110017200327,公共基础课程,,本科生,必修,150
48,3,概率与数理统计,董岩,,"03222301,06212301,06212302,06212303","4-15周 星期一 6-7节 理教楼307,4-15周 星期三 6-7节 理教楼307",133,15,星期三,2023级,"能源与动力工程, 自动化（徐特立英才班）",4,1,否,100172003,28,数学与统计学院,6120103399,良乡校区,,,20242025110017200328,公共基础课程,,本科生,必修,157
